Name,Provider ID,External ID,Cloud Platform,Subscription,Subscription ID,Projects,Region,Tags,Resource Type,Native Type,Last Seen
KMS-TEST-VM,arn:aws:ec2:us-east-2:001791986277:instance/i-0047d2fcb583a32cb,i-0047d2fcb583a32cb,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""KMS-TEST-VM""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:57Z
esxi-01.wiz-tanzu.local,HostSystem:host-19,64c6a781-bab2-443f-be83-d2d235a25419_HostSystem:host-19,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#hostSystem,2024-10-30T19:06:28Z
hybe-gentoo-machine,arn:aws:ec2:eu-central-1:984186218765:instance/i-091a445a7b1a0dc5f,i-091a445a7b1a0dc5f,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""hybe-gentoo-machine""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:00Z
Atlas-Project1,arn:aws:ec2:eu-north-1:984186218765:instance/i-07d5ca739629cb91a,i-07d5ca739629cb91a,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-north-1,"{""Name"": ""Atlas-Project1""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:29:56Z
ECS Instance - EC2ContainerService-cluster-itay,arn:aws:ec2:us-east-2:001791986277:instance/i-01aa49b76edfd13ab,i-01aa49b76edfd13ab,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""ECS Instance - EC2ContainerService-cluster-itay"", ""Description"": ""This instance is the part of the Auto Scaling group which was created through ECS Console"", ""aws:autoscaling:groupName"": ""EC2ContainerService-cluster-itay-EcsInstanceAsg-KNU6M4029V9P"", ""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:us-east-2:001791986277:stack/EC2ContainerService-cluster-itay/215d8350-720d-11eb-bd34-02f3f0daa2ea"", ""aws:cloudformation:logical-id"": ""EcsInstanceAsg"", ""aws:cloudformation:stack-name"": ""EC2ContainerService-cluster-itay""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:57Z
SupervisorControlPlaneVM (3),VirtualMachine:vm-103,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-103,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,"{""wp_vmvmaa_tag"": ""Used by vSphere to correctly configure Supervisor Cluster control plane VMs""}",VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:42Z
bitbucket,arn:aws:ec2:us-east-2:001791986277:instance/i-08f0eaf339d593745,i-08f0eaf339d593745,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""bitbucket""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:58Z
pwnedVM,arn:aws:ec2:us-east-2:984186218765:instance/i-0e97333cef24393d4,i-0e97333cef24393d4,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""pwnedVM""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
shachar-test-instance-4,ocid1.instance.oc1.iad.anuwcljr356jruic4hgc4fvok7c6kklxfzndfl67czyr7ewbabesxfbuhc4q,ocid1.instance.oc1.iad.anuwcljr356jruic4hgc4fvok7c6kklxfzndfl67czyr7ewbabesxfbuhc4q,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/shachar.horvitz@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-05-21T13:49:04.233Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
alp-test-oci-vm,ocid1.instance.oc1.iad.anuwcljr356jruic2zywxnw3igiwrjeoybrxmhbicair52a3dfmhusiybouq,ocid1.instance.oc1.iad.anuwcljr356jruic2zywxnw3igiwrjeoybrxmhbicair52a3dfmhusiybouq,OCI,alp,ocid1.compartment.oc1..aaaaaaaauuaggb5r5xbk5dawnaamcceh7hzymdmy67cb37fnt235qyis442q,"Acme,Acme Oracle App",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/alp.deveci@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-04-05T18:56:30.233Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:07Z
aks-nodepool1-33322308-vmss_0,140bf246-13e5-4470-988e-2fe8382dd795,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/mc_aksenvgroup_aksfunctionalrt_westeurope/providers/microsoft.compute/virtualmachinescalesets/aks-nodepool1-33322308-vmss/virtualmachines/0,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,"{""poolName"": ""nodepool1"", ""orchestrator"": ""Kubernetes:1.18.10"", ""creationSource"": ""aks-aks-nodepool1-33322308-vmss"", ""aksEngineVersion"": ""v0.47.0-aks-gomod-av-aks"", ""resourceNameSuffix"": ""33322308""}",VIRTUAL_MACHINE,Microsoft.Compute/virtualMachineScaleSets/virtualMachines,2024-10-30T19:50:52Z
router01,VirtualMachine:vm-17,ced82e81-0a46-4762-8198-470e44bf7000_VirtualMachine:vm-17,vSphere,Wiz-Demo-DC-6-7,ced82e81-0a46-4762-8198-470e44bf7000_Datacenter:datacenter-2,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T20:45:45Z
KubernetesBastion-Master,arn:aws:ec2:eu-central-1:984186218765:instance/i-0825b7886b94d474f,i-0825b7886b94d474f,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""KubernetesBastion-Master""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:07Z
Wiz_Fortinet,arn:aws:ec2:us-east-1:984186218765:instance/i-0aa1c40e204fd04a3,i-0aa1c40e204fd04a3,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""Name"": ""Wiz_Fortinet"", ""Internet_Access"": ""Block""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:01Z
identity-holder-f2,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/identity-holder-f2,4590816260119713884,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,{},VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:12Z
JD-SUSEbox,arn:aws:ec2:us-east-2:984186218765:instance/i-041b10a3fa67aba6a,i-041b10a3fa67aba6a,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""JD-SUSEbox""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
PaymentBackup,arn:aws:ec2:us-east-2:001791986277:instance/i-009570d5696111d59,i-009570d5696111d59,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""PaymentBackup"", ""spotinst:aws:ec2:group:id"": ""OhioProd""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:58Z
cred-manager-server-2tg9na,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-west1-b/instances/cred-manager-server-2tg9na,5261275081808635755,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-west1,{},VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:25Z
debian-us-southeast,a2da37750bc3d0cc7f3134ffe531a851047a61d2,46005307,Linode,B5F41BA9-0189-4534-B39B0BC67FB732F3,B5F41BA9-0189-4534-B39B0BC67FB732F3,,us-southeast,{},VIRTUAL_MACHINE,linode/instance,2024-10-30T19:42:27Z
bapl-jd-builder-instancegroup-4rd2,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-4rd2,2384239303878021055,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:25:56Z
arn:aws:ec2:us-west-2:001791986277:instance/i-040b4b4e800adb03c,arn:aws:ec2:us-west-2:001791986277:instance/i-040b4b4e800adb03c,i-040b4b4e800adb03c,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-west-2,{},VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:47Z
bkm-ado-runner,arn:aws:ec2:us-east-2:984186218765:instance/i-049d13b7f9c69d205,i-049d13b7f9c69d205,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""bkm-ado-runner""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
Windoes-Demo,ocid1.instance.oc1.iad.anuwcljr356jruiceodyva77phvu3hxchcdnh73r5qggyionv2cklpe6bbdq,ocid1.instance.oc1.iad.anuwcljr356jruiceodyva77phvu3hxchcdnh73r5qggyionv2cklpe6bbdq,OCI,wiz-outpost-oron1,ocid1.compartment.oc1..aaaaaaaa5g2pgsgkvnemry3ayybd2e2xsvrrq3hnpt4mzzzihmqpbh36e4va,"Acme,Acme Oracle App",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/oron.noah@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-10-09T06:36:06.039Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:31Z
gke-schemel-demo-default-pool-1a59d00b-es6f,https://www.googleapis.com/compute/v1/projects/round-kit-289318/zones/us-west1-c/instances/gke-schemel-demo-default-pool-1a59d00b-es6f,1470066960919536381,GCP,Demo-project,round-kit-289318,"App A,GCP Subscription Project ,Google Workspace _GCP Org Demo",us-west1,"{""goog-gke-node"": """", ""goog-k8s-cluster-name"": ""schemel-demo"", ""goog-k8s-node-pool-name"": ""default-pool"", ""goog-gke-cost-management"": """", ""goog-k8s-cluster-location"": ""us-west1-c"", ""goog-gke-cluster-id-base32"": ""uldygnledzhodkqxfw3nhbfd56pzdzfwyy3eamehx5xcu4qtbcea"", ""gke-schemel-demo-a2c78335-node"": ""gke-schemel-demo-a2c78335-node""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:29:39Z
demo-rtu-runner2,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/demo-rtu-runner2,6091535437411593822,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,{},VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:10Z
macOS,arn:aws:ec2:us-east-1:984186218765:instance/i-079ae108fb08ce135,i-079ae108fb08ce135,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""Name"": ""macOS"", ""owner"": ""gal""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:01Z
wiz-attack-simulation-instance-3-560579d9,arn:aws:ec2:eu-central-1:984186218765:instance/i-073c00b80f07a2c13,i-073c00b80f07a2c13,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""wiz-attack-simulation-instance-3-560579d9"", ""wiz-attack-simulation"": ""true""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:06Z
amz-linux-customer-internal-v2,arn:aws:ec2:eu-central-1:984186218765:instance/i-0f02a3fef1c0f04fe,i-0f02a3fef1c0f04fe,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""amz-linux-customer-internal-v2""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:00Z
identity-holder-f2-1,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/identity-holder-f2-1,1026688128283174473,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,{},VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:12Z
test-fsck,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/europe-west1-b/instances/test-fsck,5559304318476584272,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",europe-west1,{},VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:29Z
bapl-jd-builder-instancegroup-lb8k,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-lb8k,6775926836727418815,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:25:58Z
payment-container-host-itay,arn:aws:ec2:us-east-2:001791986277:instance/i-047eec9f42a4aad33,i-047eec9f42a4aad33,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""payment-container-host-itay"", ""spotinst:aws:ec2:group:id"": ""OhioProd""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:57Z
prod-runner-1,arn:aws:ec2:eu-central-1:984186218765:instance/i-07a758e016483503e,i-07a758e016483503e,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""prod-runner-1""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:07Z
Res-Mongo,arn:aws:ec2:eu-central-1:984186218765:instance/i-0abc0e43bf5a03d55,i-0abc0e43bf5a03d55,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""Res-Mongo"", ""custom/Demo"": ""Tags"", ""custom/MyApp"": ""Spotify""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:05Z
bapl-jd-builder-instancegroup-30n1,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-30n1,7690718389323206591,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:25:56Z
servicenow2,arn:aws:ec2:us-east-2:984186218765:instance/i-0f97cae75e7406130,i-0f97cae75e7406130,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""servicenow2"", ""Persist"": ""true"", ""Terraform"": ""true"", ""aws:autoscaling:groupName"": ""servicenow2_asg-servicenow2_lc-20230222001524715000000002""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:11Z
cluster-krqsv-master-2,2918c612-daf3-46c1-8287-c2fd2f55b624,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/aro-b6ppqb26/providers/microsoft.compute/virtualmachines/cluster-krqsv-master-2,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:52Z
instancetest,ocid1.instance.oc1.iad.anuwcljr356jruicbqyaiooasa52pntvu7h2nbifw6e7eeno6yzvvbp4jpga,ocid1.instance.oc1.iad.anuwcljr356jruicbqyaiooasa52pntvu7h2nbifw6e7eeno6yzvvbp4jpga,OCI,comp1_2,ocid1.compartment.oc1..aaaaaaaanopl5xnrizwjtr5k3fgom3wquew22ut4ouadwk7nvjwikwgaif3q,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2021-11-24T18:03:33.412Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:14Z
alma-vm,ocid1.instance.oc1.iad.anuwcljr356jruicctqcocb2xxu6ti5tgai47o3m7f4grnfudx64tdlo2zda,ocid1.instance.oc1.iad.anuwcljr356jruicctqcocb2xxu6ti5tgai47o3m7f4grnfudx64tdlo2zda,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/alma.raziel@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-03-13T12:28:14.247Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
bapl-jd-builder-instancegroup-51w4,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-51w4,2315856501038419903,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:25:57Z
vSphere 6.7 Demo-VMware vCenter Server,ced82e81-0a46-4762-8198-470e44bf7000,ced82e81-0a46-4762-8198-470e44bf7000,vSphere,,,,,{},VIRTUAL_MACHINE,vsphere#vcentervm,2024-10-30T20:45:32Z
elad-private-oke-bastion,ocid1.instance.oc1.iad.anuwcljr356jruiclyp7aok6gwade5b3g2ixdpv2tppym2u2exv64evzyria,ocid1.instance.oc1.iad.anuwcljr356jruiclyp7aok6gwade5b3g2ixdpv2tppym2u2exv64evzyria,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""owner"": ""Elad"", ""wiz.wiz"": ""wizzzz"", ""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-05-10T17:57:38.747Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
WIN01,VirtualMachine:vm-6420,ced82e81-0a46-4762-8198-470e44bf7000_VirtualMachine:vm-6420,vSphere,Wiz-Demo-DC-6-7,ced82e81-0a46-4762-8198-470e44bf7000_Datacenter:datacenter-2,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T20:45:46Z
testing-models-training-b,arn:aws:ec2:eu-central-1:001791986277:instance/i-0d4bc4596a753e3a2,i-0d4bc4596a753e3a2,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-central-1,"{""Name"": ""testing-models-training-b""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:47Z
Res-Windows2012R2,arn:aws:ec2:eu-central-1:984186218765:instance/i-0cfdf6629c26e24da,i-0cfdf6629c26e24da,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""Res-Windows2012R2""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:07Z
shachar-test-instance-3,ocid1.instance.oc1.iad.anuwcljt356jruicknjvu4mmmqpraukjywtlpxmrxzozs5tje2bit3rofnaa,ocid1.instance.oc1.iad.anuwcljt356jruicknjvu4mmmqpraukjywtlpxmrxzozs5tje2bit3rofnaa,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/shachar.horvitz@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-05-21T13:39:36.422Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:09Z
SB-NGINX-VS-8,VirtualMachine:vm-6018,730f64db-1635-4db6-8ab2-567ad1f0ccf7_VirtualMachine:vm-6018,vSphere,Wiz-Demo-DC-8,730f64db-1635-4db6-8ab2-567ad1f0ccf7_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T18:50:27Z
KMS-LONDON-TEST,arn:aws:ec2:eu-west-2:001791986277:instance/i-066d22c73288bde92,i-066d22c73288bde92,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""KMS-LONDON-TEST""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:47Z
dapl-jd-payments-bonus,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/dapl-jd-payments-bonus,4621744697613894568,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,"{""environment"": ""demo""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:07Z
arikn-sensor-demo-vm,arn:aws:ec2:eu-north-1:984186218765:instance/i-0938cd5e07a9741f1,i-0938cd5e07a9741f1,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-north-1,"{""Name"": ""arikn-sensor-demo-vm""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:29:56Z
oke-cbmsrmkga6a-newjognl63q-sfiupc3bgda-0,ocid1.instance.oc1.iad.anuwcljt356jruicr6tcdxt34j7vbqbbilch45ur7n6menlleepau4kvlbmq,ocid1.instance.oc1.iad.anuwcljt356jruicr6tcdxt34j7vbqbbilch45ur7n6menlleepau4kvlbmq,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""OKEnodePoolName"": ""pool1"", ""Oracle-Tags.CreatedBy"": ""oke"", ""Oracle-Tags.CreatedOn"": ""2023-01-12T09:04:15.872Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:09Z
HAS1FN-VM,arn:aws:ec2:eu-west-2:001791986277:instance/i-0d005e376d1b2c2c6,i-0d005e376d1b2c2c6,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""HAS1FN-VM""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:53Z
bapl-jd-builder-instancegroup-tc30,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-tc30,4793483109577035711,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:00Z
Jenkins-misconfig-dani,arn:aws:ec2:us-east-2:001791986277:instance/i-0dc9f2ed7ddecf521,i-0dc9f2ed7ddecf521,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""Jenkins-misconfig-dani""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:58Z
